"year","GEOID","NAME","variable","estimate","moe"
"2019","4129000","Gladstone city, Oregon","B01003_001",12170,28
"2019","4130250","Government Camp CDP, Oregon","B01003_001",176,133
"2019","4131250","Gresham city, Oregon","B01003_001",110494,88
"2019","4132050","Happy Valley city, Oregon","B01003_001",20971,39
"2019","4134100","Hillsboro city, Oregon","B01003_001",106543,53
"2019","4137400","Jennings Lodge CDP, Oregon","B01003_001",7988,645
"2019","4137650","Johnson City city, Oregon","B01003_001",514,96
"2019","4139150","King City city, Oregon","B01003_001",4309,30
"2019","4140550","Lake Oswego city, Oregon","B01003_001",39127,52
"2019","4146730","Maywood Park city, Oregon","B01003_001",995,189
"2019","4147800","Metzger CDP, Oregon","B01003_001",3886,514
"2019","4148650","Milwaukie city, Oregon","B01003_001",21009,36
"2019","4149450","Molalla city, Oregon","B01003_001",9155,24
"2019","4150450","Mulino CDP, Oregon","B01003_001",2334,425
"2019","4153150","North Plains city, Oregon","B01003_001",2942,312
"2019","4153900","Oak Grove CDP, Oregon","B01003_001",17872,1110
"2019","4153988","Oak Hills CDP, Oregon","B01003_001",12308,636
"2019","4154325","Oatfield CDP, Oregon","B01003_001",14060,952
"2019","4155200","Oregon City city, Oregon","B01003_001",36492,38
"2019","4159000","Portland city, Oregon","B01003_001",645291,485
"2019","4160900","Raleigh Hills CDP, Oregon","B01003_001",6146,523
"2019","4162250","Rivergrove city, Oregon","B01003_001",536,109
"2019","4163010","Rockcreek CDP, Oregon","B01003_001",9893,538
"2019","4165250","Sandy city, Oregon","B01003_001",11070,26
"2019","4167100","Sherwood city, Oregon","B01003_001",19625,33
"2019","4169800","Stafford CDP, Oregon","B01003_001",1733,439
"2019","4173650","Tigard city, Oregon","B01003_001",53312,52
"2019","4174850","Troutdale city, Oregon","B01003_001",16466,44
"2019","4174950","Tualatin city, Oregon","B01003_001",27527,46
"2019","4180025","West Haven-Sylvan CDP, Oregon","B01003_001",8888,649
"2019","4180150","West Linn city, Oregon","B01003_001",26656,31
"2019","4180900","West Slope CDP, Oregon","B01003_001",6913,660
"2019","4182800","Wilsonville city, Oregon","B01003_001",24073,38
"2019","4183950","Wood Village city, Oregon","B01003_001",4057,27
"2020","4101650","Aloha CDP, Oregon","B01003_001",53724,2256
"2020","4103850","Banks city, Oregon","B01003_001",1897,351
"2020","4104000","Barlow city, Oregon","B01003_001",185,131
"2020","4105250","Beavercreek CDP, Oregon","B01003_001",4105,528
"2020","4105350","Beaverton city, Oregon","B01003_001",98567,84
"2020","4105950","Bethany CDP, Oregon","B01003_001",28047,1907
"2020","4107550","Boring CDP, Oregon","B01003_001",1977,427
"2020","4109535","Bull Mountain CDP, Oregon","B01003_001",9732,732
"2020","4110750","Canby city, Oregon","B01003_001",17860,53
"2020","4112050","Cedar Hills CDP, Oregon","B01003_001",9514,927
"2020","4112150","Cedar Mill CDP, Oregon","B01003_001",18661,1610
"2020","4112850","Cherry Grove CDP, Oregon","B01003_001",506,168
"2020","4115550","Cornelius city, Oregon","B01003_001",12767,44
"2020","4117800","Damascus CDP, Oregon","B01003_001",10973,1028
"2020","4119650","Dilley CDP, Oregon","B01003_001",172,106
"2020","4121215","Dunthorpe CDP, Oregon","B01003_001",1690,322
"2020","4121250","Durham city, Oregon","B01003_001",1764,326
"2020","4123800","Estacada city, Oregon","B01003_001",3642,15
"2020","4124250","Fairview city, Oregon","B01003_001",9382,21
"2020","4126200","Forest Grove city, Oregon","B01003_001",24847,31
"2020","4127825","Garden Home-Whitford CDP, Oregon","B01003_001",7295,853
"2020","4128100","Gaston city, Oregon","B01003_001",526,126
"2020","4129000","Gladstone city, Oregon","B01003_001",12316,27
"2020","4130250","Government Camp CDP, Oregon","B01003_001",96,119
"2020","4131250","Gresham city, Oregon","B01003_001",110456,58
"2020","4132050","Happy Valley city, Oregon","B01003_001",22049,56
"2020","4134100","Hillsboro city, Oregon","B01003_001",108026,43
"2020","4137400","Jennings Lodge CDP, Oregon","B01003_001",8500,1059
"2020","4137650","Johnson City city, Oregon","B01003_001",539,203
"2020","4139150","King City city, Oregon","B01003_001",4345,23
"2020","4140550","Lake Oswego city, Oregon","B01003_001",39476,80
"2020","4146100","Marlene Village CDP, Oregon","B01003_001",5356,784
"2020","4146730","Maywood Park city, Oregon","B01003_001",1224,303
"2020","4147800","Metzger CDP, Oregon","B01003_001",4402,975
"2020","4148650","Milwaukie city, Oregon","B01003_001",21086,54
"2020","4149450","Molalla city, Oregon","B01003_001",9224,35
"2020","4150236","Mount Hood Villages CDP, Oregon","B01003_001",4511,639
"2020","4150450","Mulino CDP, Oregon","B01003_001",2178,480
"2020","4153150","North Plains city, Oregon","B01003_001",2706,307
"2020","4153900","Oak Grove CDP, Oregon","B01003_001",17781,1605
"2020","4153988","Oak Hills CDP, Oregon","B01003_001",11682,796
"2020","4154325","Oatfield CDP, Oregon","B01003_001",13588,1173
"2020","4155200","Oregon City city, Oregon","B01003_001",37057,76
"2020","4155500","Orient CDP, Oregon","B01003_001",774,504
"2020","4159000","Portland city, Oregon","B01003_001",650380,631
"2020","4160900","Raleigh Hills CDP, Oregon","B01003_001",6675,912
"2020","4161550","Rhododendron CDP, Oregon","B01003_001",299,252
"2020","4162250","Rivergrove city, Oregon","B01003_001",604,161
"2020","4163010","Rockcreek CDP, Oregon","B01003_001",9698,974
"2020","4165250","Sandy city, Oregon","B01003_001",11319,24
"2020","4167100","Sherwood city, Oregon","B01003_001",19745,35
"2020","4169800","Stafford CDP, Oregon","B01003_001",1940,469
"2020","4173650","Tigard city, Oregon","B01003_001",54149,44
"2020","4174850","Troutdale city, Oregon","B01003_001",16433,35
"2020","4174950","Tualatin city, Oregon","B01003_001",27601,43
"2020","4180025","West Haven-Sylvan CDP, Oregon","B01003_001",8505,721
"2020","4180150","West Linn city, Oregon","B01003_001",26764,33
"2020","4180900","West Slope CDP, Oregon","B01003_001",6799,647
"2020","4182800","Wilsonville city, Oregon","B01003_001",24413,373
"2020","4183950","Wood Village city, Oregon","B01003_001",4069,24
"2021","4101650","Aloha CDP, Oregon","B01003_001",52704,2084
"2021","4103850","Banks city, Oregon","B01003_001",2080,326
"2021","4104000","Barlow city, Oregon","B01003_001",184,148
"2021","4105250","Beavercreek CDP, Oregon","B01003_001",4026,488
"2021","4105350","Beaverton city, Oregon","B01003_001",97466,63
"2021","4105950","Bethany CDP, Oregon","B01003_001",29277,1651
"2021","4107550","Boring CDP, Oregon","B01003_001",1999,424
"2021","4109535","Bull Mountain CDP, Oregon","B01003_001",9545,917
"2021","4110750","Canby city, Oregon","B01003_001",18078,33
"2021","4112050","Cedar Hills CDP, Oregon","B01003_001",9511,1100
"2021","4112150","Cedar Mill CDP, Oregon","B01003_001",18987,2122
"2021","4112850","Cherry Grove CDP, Oregon","B01003_001",545,153
"2021","4115550","Cornelius city, Oregon","B01003_001",12893,28
"2021","4117800","Damascus CDP, Oregon","B01003_001",10878,998
"2021","4119650","Dilley CDP, Oregon","B01003_001",240,136
"2021","4121215","Dunthorpe CDP, Oregon","B01003_001",1762,356
"2021","4121250","Durham city, Oregon","B01003_001",2073,332
"2021","4123800","Estacada city, Oregon","B01003_001",4353,16
"2021","4124250","Fairview city, Oregon","B01003_001",10439,66
"2021","4126200","Forest Grove city, Oregon","B01003_001",25767,26
"2021","4127825","Garden Home-Whitford CDP, Oregon","B01003_001",7237,857
"2021","4128100","Gaston city, Oregon","B01003_001",622,157
"2021","4129000","Gladstone city, Oregon","B01003_001",12017,51
"2021","4130250","Government Camp CDP, Oregon","B01003_001",84,98
"2021","4131250","Gresham city, Oregon","B01003_001",114164,75
"2021","4132050","Happy Valley city, Oregon","B01003_001",23442,43
"2021","4134100","Hillsboro city, Oregon","B01003_001",105909,47
"2021","4137400","Jennings Lodge CDP, Oregon","B01003_001",7953,903
"2021","4137650","Johnson City city, Oregon","B01003_001",451,110
"2021","4139150","King City city, Oregon","B01003_001",4992,34
"2021","4140550","Lake Oswego city, Oregon","B01003_001",40390,61
"2021","4146100","Marlene Village CDP, Oregon","B01003_001",5064,690
"2021","4146730","Maywood Park city, Oregon","B01003_001",1054,250
"2021","4147800","Metzger CDP, Oregon","B01003_001",4282,816
"2021","4148650","Milwaukie city, Oregon","B01003_001",21108,39
"2021","4149450","Molalla city, Oregon","B01003_001",10060,18
"2021","4150236","Mount Hood Villages CDP, Oregon","B01003_001",4408,603
"2021","4150450","Mulino CDP, Oregon","B01003_001",2251,436
"2021","4153150","North Plains city, Oregon","B01003_001",3280,25
"2021","4153900","Oak Grove CDP, Oregon","B01003_001",17382,1589
"2021","4153988","Oak Hills CDP, Oregon","B01003_001",11715,985
"2021","4154325","Oatfield CDP, Oregon","B01003_001",12993,1165
"2021","4155200","Oregon City city, Oregon","B01003_001",37160,36
"2021","4155500","Orient CDP, Oregon","B01003_001",731,469
"2021","4159000","Portland city, Oregon","B01003_001",647176,718
"2021","4160900","Raleigh Hills CDP, Oregon","B01003_001",6726,972
"2021","4161550","Rhododendron CDP, Oregon","B01003_001",173,118
"2021","4162250","Rivergrove city, Oregon","B01003_001",545,126
"2021","4163010","Rockcreek CDP, Oregon","B01003_001",9659,985
"2021","4165250","Sandy city, Oregon","B01003_001",12383,38
"2021","4167100","Sherwood city, Oregon","B01003_001",20281,53
"2021","4169800","Stafford CDP, Oregon","B01003_001",1999,522
"2021","4173650","Tigard city, Oregon","B01003_001",54750,68
"2021","4174850","Troutdale city, Oregon","B01003_001",16353,40
"2021","4174950","Tualatin city, Oregon","B01003_001",27821,51
"2021","4180025","West Haven-Sylvan CDP, Oregon","B01003_001",8469,830
"2021","4180150","West Linn city, Oregon","B01003_001",27173,30
"2021","4180900","West Slope CDP, Oregon","B01003_001",6970,642
"2021","4182800","Wilsonville city, Oregon","B01003_001",25887,262
"2021","4183950","Wood Village city, Oregon","B01003_001",4435,26
