"NAME","variable","percent"
"Bull Mountain CDP, Oregon","Asian",8.29753797799895
"Bull Mountain CDP, Oregon","HIPI",0.921948664222106
"Bull Mountain CDP, Oregon","Hispanic",5.47930853850183
"Canby city, Oregon","B02001_008",7.46764022568868
"Canby city, Oregon","White",75.9099457904636
"Canby city, Oregon","Black",0.542095364531475
"Canby city, Oregon","Native",0.320831950436995
"Canby city, Oregon","Asian",1.35523841132869
"Canby city, Oregon","HIPI",0
"Canby city, Oregon","Hispanic",17.8006416639009
"Cedar Hills CDP, Oregon","B02001_008",10.1040900010514
"Cedar Hills CDP, Oregon","White",60.2880874776574
"Cedar Hills CDP, Oregon","Black",3.5853222584376
"Cedar Hills CDP, Oregon","Native",0.725475764903796
"Cedar Hills CDP, Oregon","Asian",4.00588791925139
"Cedar Hills CDP, Oregon","HIPI",0.0946272736831038
"Cedar Hills CDP, Oregon","Hispanic",26.2012406686994
"Cedar Mill CDP, Oregon","B02001_008",7.8896086796229
"Cedar Mill CDP, Oregon","White",68.3256965292042
"Cedar Mill CDP, Oregon","Black",2.13830515615948
"Cedar Mill CDP, Oregon","Native",0.22120398167167
"Cedar Mill CDP, Oregon","Asian",17.533048928214
"Cedar Mill CDP, Oregon","HIPI",0.0474008532153579
"Cedar Mill CDP, Oregon","Hispanic",5.80923789961553
"Cherry Grove CDP, Oregon","B02001_008",8.80733944954128
"Cherry Grove CDP, Oregon","White",79.6330275229358
"Cherry Grove CDP, Oregon","Black",0
"Cherry Grove CDP, Oregon","Native",0
"Cherry Grove CDP, Oregon","Asian",2.01834862385321
"Cherry Grove CDP, Oregon","HIPI",0
"Cherry Grove CDP, Oregon","Hispanic",15.5963302752294
"Cornelius city, Oregon","B02001_008",4.66920034127046
"Cornelius city, Oregon","White",42.9845652679749
"Cornelius city, Oregon","Black",1.31854494687039
"Cornelius city, Oregon","Native",0.116342201194447
"Cornelius city, Oregon","Asian",1.90025595284263
"Cornelius city, Oregon","HIPI",0
"Cornelius city, Oregon","Hispanic",50.7717366012565
"Damascus CDP, Oregon","B02001_008",3.39216767788196
"Damascus CDP, Oregon","White",84.9145063430778
"Damascus CDP, Oregon","Black",0.0551571980143409
"Damascus CDP, Oregon","Native",0.229821658393087
"Damascus CDP, Oregon","Asian",5.33186247471962
"Damascus CDP, Oregon","HIPI",0.165471594043023
"Damascus CDP, Oregon","Hispanic",5.50652693509836
"Dilley CDP, Oregon","B02001_008",0
"Dilley CDP, Oregon","White",100
"Dilley CDP, Oregon","Black",0
"Dilley CDP, Oregon","Native",0
"Dilley CDP, Oregon","Asian",0
"Dilley CDP, Oregon","HIPI",0
"Dilley CDP, Oregon","Hispanic",0
"Dunthorpe CDP, Oregon","B02001_008",4.54029511918275
"Dunthorpe CDP, Oregon","White",88.422247446084
"Dunthorpe CDP, Oregon","Black",0
"Dunthorpe CDP, Oregon","Native",0
"Dunthorpe CDP, Oregon","Asian",5.56186152099886
"Dunthorpe CDP, Oregon","HIPI",0.113507377979569
"Dunthorpe CDP, Oregon","Hispanic",1.53234960272418
"Durham city, Oregon","B02001_008",12.0598166907863
"Durham city, Oregon","White",55.0410033767487
"Durham city, Oregon","Black",1.78485287023637
"Durham city, Oregon","Native",0.241196333815726
"Durham city, Oregon","Asian",6.84997588036662
"Durham city, Oregon","HIPI",2.70139893873613
"Durham city, Oregon","Hispanic",28.1717317896768
"Estacada city, Oregon","B02001_008",4.61750516884907
"Estacada city, Oregon","White",92.258212726855
"Estacada city, Oregon","Black",0.0459453250631748
"Estacada city, Oregon","Native",1.51619572708477
"Estacada city, Oregon","Asian",1.56214105214794
"Estacada city, Oregon","HIPI",0
"Estacada city, Oregon","Hispanic",0.987824488858259
"Fairview city, Oregon","B02001_008",4.70351566241977
"Fairview city, Oregon","White",58.5496695085736
"Fairview city, Oregon","Black",11.3804004214963
"Fairview city, Oregon","Native",0.99626400996264
"Fairview city, Oregon","Asian",0.12453300124533
"Fairview city, Oregon","HIPI",3.36239103362391
"Fairview city, Oregon","Hispanic",20.1264488935722
"Forest Grove city, Oregon","B02001_008",9.66740404393216
"Forest Grove city, Oregon","White",65.2966973260372
"Forest Grove city, Oregon","Black",0.9624713781193
"Forest Grove city, Oregon","Native",0.213451313695812
"Forest Grove city, Oregon","Asian",1.99091861683549
"Forest Grove city, Oregon","HIPI",0
"Forest Grove city, Oregon","Hispanic",27.6710521209299
"Garden Home-Whitford CDP, Oregon","B02001_008",6.46676799778914
"Garden Home-Whitford CDP, Oregon","White",86.1406660218322
"Garden Home-Whitford CDP, Oregon","Black",0.898162221915158
"Garden Home-Whitford CDP, Oregon","Native",0.207268205057344
"Garden Home-Whitford CDP, Oregon","Asian",3.78609921238082
"Garden Home-Whitford CDP, Oregon","HIPI",0
"Garden Home-Whitford CDP, Oregon","Hispanic",3.26101975956888
"Gaston city, Oregon","B02001_008",7.39549839228296
"Gaston city, Oregon","White",89.0675241157556
"Gaston city, Oregon","Black",0
"Gaston city, Oregon","Native",0
"Gaston city, Oregon","Asian",0
"Gaston city, Oregon","HIPI",0
"Gaston city, Oregon","Hispanic",5.30546623794212
"Gladstone city, Oregon","B02001_008",10.401930598319
"Gladstone city, Oregon","White",75.9174502787717
"Gladstone city, Oregon","Black",1.85570441874012
"Gladstone city, Oregon","Native",1.09844387118249
"Gladstone city, Oregon","Asian",1.80577515186819
"Gladstone city, Oregon","HIPI",0.183073978530415
"Gladstone city, Oregon","Hispanic",13.1730049097112
"Government Camp CDP, Oregon","B02001_008",0
"Government Camp CDP, Oregon","White",100
"Government Camp CDP, Oregon","Black",0
"Government Camp CDP, Oregon","Native",0
"Government Camp CDP, Oregon","Asian",0
"Government Camp CDP, Oregon","HIPI",0
"Government Camp CDP, Oregon","Hispanic",0
"Gresham city, Oregon","B02001_008",10.4052065449704
"Gresham city, Oregon","White",63.2957850110368
"Gresham city, Oregon","Black",3.90578466066361
"Gresham city, Oregon","Native",0.718264952174065
"Gresham city, Oregon","Asian",4.79923618653866
"Gresham city, Oregon","HIPI",1.04761571073193
"Gresham city, Oregon","Hispanic",20.7429662590659
"Happy Valley city, Oregon","B02001_008",9.5853596109547
"Happy Valley city, Oregon","White",63.5653954440747
"Happy Valley city, Oregon","Black",0.904359696271649
"Happy Valley city, Oregon","Native",0.388192133776981
"Happy Valley city, Oregon","Asian",19.7551403463868
"Happy Valley city, Oregon","HIPI",0.106646190598072
"Happy Valley city, Oregon","Hispanic",6.39877143588431
"Hillsboro city, Oregon","B02001_008",11.0679923330406
"Hillsboro city, Oregon","White",54.2494027891869
"Hillsboro city, Oregon","Black",2.88077500495709
"Hillsboro city, Oregon","Native",0.283262045718494
"Hillsboro city, Oregon","Asian",11.8148599269184
"Hillsboro city, Oregon","HIPI",0.719485596124975
"Hillsboro city, Oregon","Hispanic",23.8922093495359
"Jennings Lodge CDP, Oregon","B02001_008",7.93411291336603
"Jennings Lodge CDP, Oregon","White",80.8248459700742
"Jennings Lodge CDP, Oregon","Black",1.886080724255
"Jennings Lodge CDP, Oregon","Native",0.213755815415566
"Jennings Lodge CDP, Oregon","Asian",1.42084747893877
"Jennings Lodge CDP, Oregon","HIPI",0
"Jennings Lodge CDP, Oregon","Hispanic",10.3231484974224
"Johnson City city, Oregon","B02001_008",9.31263858093126
"Johnson City city, Oregon","White",78.0487804878049
"Johnson City city, Oregon","Black",1.99556541019956
"Johnson City city, Oregon","Native",0.665188470066519
"Johnson City city, Oregon","Asian",1.99556541019956
"Johnson City city, Oregon","HIPI",0
"Johnson City city, Oregon","Hispanic",16.629711751663
"King City city, Oregon","B02001_008",4.32692307692308
"King City city, Oregon","White",80.9294871794872
"King City city, Oregon","Black",3.0849358974359
"King City city, Oregon","Native",0
"King City city, Oregon","Asian",3.32532051282051
"King City city, Oregon","HIPI",0
"King City city, Oregon","Hispanic",9.59535256410256
"Lake Oswego city, Oregon","B02001_008",8.98984897251795
"Lake Oswego city, Oregon","White",77.6528843773211
"Lake Oswego city, Oregon","Black",0.683337459767269
"Lake Oswego city, Oregon","Native",0.418420401089379
"Lake Oswego city, Oregon","Asian",8.24213914335231
"Lake Oswego city, Oregon","HIPI",0.173310225303293
"Lake Oswego city, Oregon","Hispanic",5.46917553849963
"Marlene Village CDP, Oregon","B02001_008",5.01579778830964
"Marlene Village CDP, Oregon","White",66.6864139020537
"Marlene Village CDP, Oregon","Black",1.54028436018957
"Marlene Village CDP, Oregon","Native",0
"Marlene Village CDP, Oregon","Asian",12.8159557661927
"Marlene Village CDP, Oregon","HIPI",0
"Marlene Village CDP, Oregon","Hispanic",16.8838862559242
"Maywood Park city, Oregon","B02001_008",4.07969639468691
"Maywood Park city, Oregon","White",86.4326375711575
"Maywood Park city, Oregon","Black",2.18216318785579
"Maywood Park city, Oregon","Native",0
"Maywood Park city, Oregon","Asian",3.32068311195446
"Maywood Park city, Oregon","HIPI",0
"Maywood Park city, Oregon","Hispanic",6.16698292220114
"Metzger CDP, Oregon","B02001_008",12.4474544605325
"Metzger CDP, Oregon","White",70.5277907519851
"Metzger CDP, Oregon","Black",1.54133582438113
"Metzger CDP, Oregon","Native",0.163475011676787
"Metzger CDP, Oregon","Asian",2.10182157870154
"Metzger CDP, Oregon","HIPI",0
"Metzger CDP, Oregon","Hispanic",17.3283512377394
"Milwaukie city, Oregon","B02001_008",8.87341292400986
"Milwaukie city, Oregon","White",80.6281978396816
"Milwaukie city, Oregon","Black",0.95224559408755
"Milwaukie city, Oregon","Native",0.198976691301876
"Milwaukie city, Oregon","Asian",2.56300928557893
"Milwaukie city, Oregon","HIPI",0.0947508053818457
"Milwaukie city, Oregon","Hispanic",9.28557892742088
"Molalla city, Oregon","B02001_008",2.52485089463221
"Molalla city, Oregon","White",88.7574552683897
"Molalla city, Oregon","Black",0.168986083499006
"Molalla city, Oregon","Native",0.427435387673956
"Molalla city, Oregon","Asian",0.944333996023857
"Molalla city, Oregon","HIPI",0
"Molalla city, Oregon","Hispanic",8.41948310139165
"Mount Hood Villages CDP, Oregon","B02001_008",3.6070780399274
"Mount Hood Villages CDP, Oregon","White",91.016333938294
"Mount Hood Villages CDP, Oregon","Black",0
"Mount Hood Villages CDP, Oregon","Native",0
"Mount Hood Villages CDP, Oregon","Asian",1.13430127041742
"Mount Hood Villages CDP, Oregon","HIPI",0.317604355716878
"Mount Hood Villages CDP, Oregon","Hispanic",3.67513611615245
"Mulino CDP, Oregon","B02001_008",0.621945801865837
"Mulino CDP, Oregon","White",92.9808973789427
"Mulino CDP, Oregon","Black",0
"Mulino CDP, Oregon","Native",4.70901821412705
"Mulino CDP, Oregon","Asian",1.33274100399822
"Mulino CDP, Oregon","HIPI",0
"Mulino CDP, Oregon","Hispanic",0.355397601066193
"North Plains city, Oregon","B02001_008",8.78048780487805
"North Plains city, Oregon","White",65.3963414634146
"North Plains city, Oregon","Black",7.46951219512195
"North Plains city, Oregon","Native",0.640243902439024
"North Plains city, Oregon","Asian",7.10365853658536
"North Plains city, Oregon","HIPI",0.48780487804878
"North Plains city, Oregon","Hispanic",14.0243902439024
"Oak Grove CDP, Oregon","B02001_008",8.00253135427454
"Oak Grove CDP, Oregon","White",80.3417328270625
"Oak Grove CDP, Oregon","Black",1.03555402140145
"Oak Grove CDP, Oregon","Native",0.448740075940628
"Oak Grove CDP, Oregon","Asian",1.30019560464849
"Oak Grove CDP, Oregon","HIPI",0.0575307789667472
"Oak Grove CDP, Oregon","Hispanic",10.4821079277413
"Oak Hills CDP, Oregon","B02001_008",6.96542893725992
"Oak Hills CDP, Oregon","White",64.677763551003
"Oak Hills CDP, Oregon","Black",1.12676056338028
"Oak Hills CDP, Oregon","Native",0.256081946222791
"Oak Hills CDP, Oregon","Asian",20.7853179684166
"Oak Hills CDP, Oregon","HIPI",0.11096884336321
"Oak Hills CDP, Oregon","Hispanic",7.8531796841656
"Oatfield CDP, Oregon","B02001_008",5.50296313399523
"Oatfield CDP, Oregon","White",83.2986992996229
"Oatfield CDP, Oregon","Black",0.846609712922343
"Oatfield CDP, Oregon","Native",0.184714846455784
"Oatfield CDP, Oregon","Asian",3.26329562071885
"Oatfield CDP, Oregon","HIPI",0
"Oatfield CDP, Oregon","Hispanic",8.02739936889094
"Oregon City city, Oregon","B02001_008",5.41980624327234
"Oregon City city, Oregon","White",88.0328310010764
"Oregon City city, Oregon","Black",0.444025834230355
"Oregon City city, Oregon","Native",0.855758880516685
"Oregon City city, Oregon","Asian",1.18137782561895
"Oregon City city, Oregon","HIPI",0.0188374596340151
"Oregon City city, Oregon","Hispanic",4.72012917115178
"Orient CDP, Oregon","B02001_008",2.32558139534884
"Orient CDP, Oregon","White",97.6744186046512
"Orient CDP, Oregon","Black",0
"Orient CDP, Oregon","Native",0
"Orient CDP, Oregon","Asian",0
"Orient CDP, Oregon","HIPI",0
"Orient CDP, Oregon","Hispanic",2.32558139534884
"Portland city, Oregon","B02001_008",7.99179821254187
"Portland city, Oregon","White",68.7584212022695
"Portland city, Oregon","Black",5.45802069297996
"Portland city, Oregon","Native",0.569396887400027
"Portland city, Oregon","Asian",8.43649949936339
"Portland city, Oregon","HIPI",0.536948218104503
"Portland city, Oregon","Hispanic",10.2622779583915
"Raleigh Hills CDP, Oregon","B02001_008",6.58638120725543
"Raleigh Hills CDP, Oregon","White",77.7282188522153
"Raleigh Hills CDP, Oregon","Black",0.416294974724948
"Raleigh Hills CDP, Oregon","Native",0.654177817424918
"Raleigh Hills CDP, Oregon","Asian",7.2256913470116
"Raleigh Hills CDP, Oregon","HIPI",0.356824264049955
"Raleigh Hills CDP, Oregon","Hispanic",8.48944394885519
"Rhododendron CDP, Oregon","B02001_008",0
"Rhododendron CDP, Oregon","White",100
"Rhododendron CDP, Oregon","Black",0
"Rhododendron CDP, Oregon","Native",0
"Rhododendron CDP, Oregon","Asian",0
"Rhododendron CDP, Oregon","HIPI",0
"Rhododendron CDP, Oregon","Hispanic",0
"Rivergrove city, Oregon","B02001_008",6.42201834862385
"Rivergrove city, Oregon","White",76.5137614678899
"Rivergrove city, Oregon","Black",1.8348623853211
"Rivergrove city, Oregon","Native",0
"Rivergrove city, Oregon","Asian",10.6422018348624
"Rivergrove city, Oregon","HIPI",4.03669724770642
"Rivergrove city, Oregon","Hispanic",1.46788990825688
"Rockcreek CDP, Oregon","B02001_008",9.85609276322601
"Rockcreek CDP, Oregon","White",75.1837664354488
"Rockcreek CDP, Oregon","Black",0.352003312972357
"Rockcreek CDP, Oregon","Native",0.424474583290196
"Rockcreek CDP, Oregon","Asian",10.2391551920489
"Rockcreek CDP, Oregon","HIPI",0.0724712703178383
"Rockcreek CDP, Oregon","Hispanic",10.9121027021431
"Sandy city, Oregon","B02001_008",6.70273762416216
"Sandy city, Oregon","White",83.5258015020593
"Sandy city, Oregon","Black",0.282645562464669
"Sandy city, Oregon","Native",0.234192037470726
"Sandy city, Oregon","Asian",2.15618186223048
"Sandy city, Oregon","HIPI",0
"Sandy city, Oregon","Hispanic",8.84276831139465
"Sherwood city, Oregon","B02001_008",10.7046003648735
"Sherwood city, Oregon","White",81.8795917361077
"Sherwood city, Oregon","Black",0.0591686800453627
"Sherwood city, Oregon","Native",0.300774123563927
"Sherwood city, Oregon","Asian",3.51067501602485
"Sherwood city, Oregon","HIPI",0.192298210147429
"Sherwood city, Oregon","Hispanic",6.30146442483112
"Stafford CDP, Oregon","B02001_008",3.70185092546273
"Stafford CDP, Oregon","White",94.3971985992996
"Stafford CDP, Oregon","Black",1.70085042521261
"Stafford CDP, Oregon","Native",0
"Stafford CDP, Oregon","Asian",0.200100050025012
"Stafford CDP, Oregon","HIPI",0
"Stafford CDP, Oregon","Hispanic",0
"Tigard city, Oregon","B02001_008",6.89315068493151
"Tigard city, Oregon","White",71.8776255707763
"Tigard city, Oregon","Black",1.17625570776256
"Tigard city, Oregon","Native",0.219178082191781
"Tigard city, Oregon","Asian",9.18173515981735
"Tigard city, Oregon","HIPI",0.589954337899543
"Tigard city, Oregon","Hispanic",11.848401826484
"Troutdale city, Oregon","B02001_008",6.65321347764936
"Troutdale city, Oregon","White",71.038953097291
"Troutdale city, Oregon","Black",2.03020852442977
"Troutdale city, Oregon","Native",0.727695224117899
"Troutdale city, Oregon","Asian",4.44566746162784
"Troutdale city, Oregon","HIPI",0.0366905155017428
"Troutdale city, Oregon","Hispanic",15.1592979881367
"Tualatin city, Oregon","B02001_008",12.5229143452787
"Tualatin city, Oregon","White",66.2628949354804
"Tualatin city, Oregon","Black",1.36228029186586
"Tualatin city, Oregon","Native",0.219258833255455
"Tualatin city, Oregon","Asian",2.7605046547572
"Tualatin city, Oregon","HIPI",1.17537112253334
"Tualatin city, Oregon","Hispanic",21.5161209158549
"West Haven-Sylvan CDP, Oregon","B02001_008",7.73408903058212
"West Haven-Sylvan CDP, Oregon","White",76.0774589680009
"West Haven-Sylvan CDP, Oregon","Black",2.42059275002952
"West Haven-Sylvan CDP, Oregon","Native",0
"West Haven-Sylvan CDP, Oregon","Asian",7.06104616837879
"West Haven-Sylvan CDP, Oregon","HIPI",0
"West Haven-Sylvan CDP, Oregon","Hispanic",7.92301334277955
"West Linn city, Oregon","B02001_008",5.78515438118721
"West Linn city, Oregon","White",82.2838847385272
"West Linn city, Oregon","Black",1.26596253634122
"West Linn city, Oregon","Native",0.0625621020866301
"West Linn city, Oregon","Asian",5.22945570971185
"West Linn city, Oregon","HIPI",0.228167666433592
"West Linn city, Oregon","Hispanic",6.78614801457329
"West Slope CDP, Oregon","B02001_008",6.29842180774749
"West Slope CDP, Oregon","White",82.6972740315639
"West Slope CDP, Oregon","Black",1.14777618364419
"West Slope CDP, Oregon","Native",0.502152080344333
"West Slope CDP, Oregon","Asian",2.62553802008608
"West Slope CDP, Oregon","HIPI",0
"West Slope CDP, Oregon","Hispanic",8.32137733142037
"Wilsonville city, Oregon","B02001_008",10.549696758991
"Wilsonville city, Oregon","White",73.1525476107699
"Wilsonville city, Oregon","Black",1.88511608143083
"Wilsonville city, Oregon","Native",0.764862672383822
"Wilsonville city, Oregon","Asian",4.33808475296481
"Wilsonville city, Oregon","HIPI",1.09321280951829
"Wilsonville city, Oregon","Hispanic",13.2614825974427
"Wood Village city, Oregon","B02001_008",13.2356257046223
"Wood Village city, Oregon","White",38.3990980834273
"Wood Village city, Oregon","Black",0.450958286358512
"Wood Village city, Oregon","Native",0.450958286358512
"Wood Village city, Oregon","Asian",3.15670800450958
"Wood Village city, Oregon","HIPI",1.60090191657272
"Wood Village city, Oregon","Hispanic",50.0338218714769
